1.0305928693312083, 1.0582781456953647
1.071414933361397, 1.1019867549668874
1.1428569280844314, 1.1748344370860924
1.2551615788801105, 1.2476821192052974
1.3470078402778298, 1.3496688741721865
1.4899324217663552, 1.4516556291390739
1.6430997286346791, 1.5245033112582789
1.755417910111177, 1.5827814569536418
1.9392592703956222, 1.6264900662251662
2.102669302643745, 1.6701986754966889
2.3478046470371567, 1.7139072847682115
2.6338297088648517, 1.7284768211920536
2.9402590373672304, 1.7721854304635762
3.185434973803099, 1.7721854304635762
3.44081304357631, 1.7867549668874183
3.685988980012178, 1.7867549668874183
3.9720275725206915, 1.7867549668874183
4.21720350895656, 1.7867549668874183
4.595183077628524, 1.7867549668874183
4.922070795528862, 1.8013245033112586
5.269416902827161, 1.7867549668874183
5.586102487390158, 1.7867549668874183
6.03559170418925, 1.7867549668874183
6.546374905097309, 1.7867549668874183
6.873276153678467, 1.7867549668874183
7.200190932940444, 1.7721854304635762
7.557739173576086, 1.7721854304635762
7.925503078229888, 1.7721854304635762
8.221757334756562, 1.7721854304635762
8.548645052656902, 1.7867549668874183
8.977702941419672, 1.7867549668874183
9.416976494200602, 1.7867549668874183
9.968622351181306, 1.7867549668874183
1.0305116852462959, 1.14569536423841
1.040619103817907, 1.2622516556291377
1.0507400530703368, 1.3642384105960268
1.0710766663409281, 1.4662251655629142
1.0811976155933578, 1.5682119205298015
1.1219926182619089, 1.6410596026490065
1.152544895550661, 1.7430463576158939
1.2035420315565544, 1.830463576158941
1.2545526982432664, 1.903311258278146
1.3260082236471198, 1.9615894039735107
1.387234554351993, 2.0344370860927157
1.4995121437860348, 2.136423841059603
1.5914125279070293, 2.1801324503311257
1.7037577707451645, 2.209271523178808
1.7752403575106555, 2.2384105960264904
1.897801264366952, 2.2675496688741728
2.020362171223249, 2.296688741721855
2.1736106621764857, 2.282119205298015
2.316629958430742, 2.282119205298015
2.4902691853778443, 2.3112582781456954
2.6741646683855644, 2.296688741721855
2.9295562688395944, 2.296688741721855
3.379059016319505, 2.282119205298015
3.7366072569551467, 2.282119205298015
4.1860964737542385, 2.282119205298015
4.778618517488406, 2.2675496688741728
5.228121264968317, 2.2529801324503307
5.820656839383304, 2.22384105960265
6.586831640745391, 2.22384105960265
6.9750268734355165, 2.22384105960265
7.4858100743435765, 2.22384105960265
7.874005307033701, 2.22384105960265
8.589101788304985, 2.22384105960265
9.171408168020992, 2.209271523178808
9.978445625455725, 2.209271523178808
