0.07053989	0.168746802
0.372126818	0.291254362
0.916582102	0.266686103
1.707306531	0.166002453
2.749199255	0.074826065
4.048925313	0.024964417
5.61517497	0.006202551
7.459017453	0.001144962
9.594392869	1.56E-04
12.03880254	1.54E-05
14.81429344	1.09E-06
17.94889552	5.33E-08
21.47878824	1.76E-09
25.45170279	3.73E-11
29.93255463	4.77E-13
35.01343424	3.37E-15
40.83305705	1.16E-17
47.61999404	1.54E-20
55.81079575	5.29E-24
66.52441652	1.66E-28
