0,-0.0086063589480933,0,-0.0086063589480933,0,-0.012839527433772,0,-0.00698166829840041,0,0.0042602550882546,0,0.0178771051393541,0,0.00734686505146365,0,-0.0120029836593074,0,-0.00248475591212282,0,-7.63337625056154e-05,0,-0.0111417038070849
0.015015015015015,0.00139829939716143,0.015015015015015,0.0013982993799325,0.015015015015015,-0.00290547998540944,0.015015015015015,0.00308797662094359,0.015015015015015,0.0143913429618537,0.015015015015015,0.0279647329823921,0.015015015015015,0.017563690302069,0.015015015015015,-0.00189251934289757,0.015015015015015,0.0074260441785506,0.015015015015015,0.00980956915878222,0.015015015015015,-0.00117742964782474
0.03003003003003,0.0114023282652468,0.03003003003003,0.0114023279980436,0.03003003003003,0.00702986609164699,0.03003003003003,0.0131562217724512,0.03003003003003,0.0245158704105548,0.03003003003003,0.0380396664325262,0.03003003003003,0.0277724354094616,0.03003003003003,0.00821880084557769,0.03003003003003,0.0173335135464929,0.03003003003003,0.0196910206166031,0.03003003003003,0.00878724765239706
0.045045045045045,0.0214012252582021,0.045045045045045,0.0214012242109353,0.045045045045045,0.0169620690253784,0.045045045045045,0.0232185063640766,0.045045045045045,0.0346292291761945,0.045045045045045,0.0480973509990274,0.045045045045045,0.0379684131104639,0.045045045045045,0.0183263675881796,0.045045045045045,0.0272332193182435,0.045045045045045,0.0295635495176483,0.045045045045045,0.0187476766786927
0.0600600600600601,0.0313904956740038,0.0600600600600601,0.0313904930201115,0.0600600600600601,0.0268866917252153,0.0600600600600601,0.0332702785998317,0.0600600600600601,0.0447268279489233,0.0600600600600601,0.0581332582303713,0.0600600600600601,0.0481469557006752,0.0600600600600601,0.0284255772444661,0.0600600600600601,0.0371207402106287,0.0600600600600601,0.0394226981781449,0.0600600600600601,0.0286992123197609
0.0750750750750751,0.0413656592339622,0.0750750750750751,0.0413656538522136,0.0750750750750751,0.0367993083846362,0.0750750750750751,0.0433070025346046,0.0750750750750751,0.0548040992951509,0.0750750750750751,0.0681428924707415,0.0750750750750751,0.0583034221333951,0.0750750750750751,0.0385118388369934,0.0750750750750751,0.0469916731028186,0.0750750750750751,0.0492640290247929,0.0750750750750751,0.0386372230043178
0.0900900900900901,0.0513222567647768,0.0900900900900901,0.0513222472419904,0.0900900900900901,0.0466955110485007,0.0900900900900901,0.0533241648788102,0.0900900900900901,0.0648565065096073,0.0900900900900901,0.078121797513026,0.0900900900900901,0.0684332050329521,0.0900900900900901,0.0485805809962175,0.0900900900900901,0.056841639551045,0.0900900900900901,0.059083131229488,0.0900900900900901,0.0485570978881066
0.105105105105105,0.0612558568143748,0.105105105105105,0.0612558414490268,0.105105105105105,0.0565709161246863,0.105105105105105,0.0633172817314882,0.105105105105105,0.0748795503700354,0.105105105105105,0.0880655631277999,0.105105105105105,0.0785317376002638,0.105105105105105,0.0586272588426818,0.105105105105105,0.0666662922256168,0.105105105105105,0.0688756272562342,0.105105105105105,0.0584542539660723
0.12012012012012,0.071162062181016,0.12012012012012,0.0711620389877059,0.12012012012012,0.0664211708198944,0.12012012012012,0.0732819052208533,0.12012012012012,0.0848687757735539,0.12012012012012,0.0979698314484577,0.12012012012012,0.088594500389045,0.12012012012012,0.068647360784713,0.12012012012012,0.0764613212502844,0.12012012012012,0.0786371792991418,0.12012012012012,0.0683241430847515
0.135135135135135,0.0810365163356069,0.135135135135135,0.0810364830503431,0.135135135135135,0.0762419594798985,0.135135135135135,0.0832136300317976,0.135135135135135,0.09481977823437,0.135135135135135,0.107830303193424,0.135135135135135,0.0986170279317836,0.135135135135135,0.0786364152103147,0.135135135135135,0.0862224604245359,0.135135135135135,0.0883634955910162,0.135135135135135,0.0781622588305238
0.15015015015015,0.0908749097177397,0.15015015015015,0.0908748638039968,0.15015015015015,0.0860290098150081,0.15015015015015,0.0931080998004549,0.15015015015015,0.104728210223266,0.15015015015015,0.117642743707234,0.15015015015015,0.108594915195418,0.15015015015015,0.0885899970525182,0.15015015015015,0.0959454933100197,0.15015015015015,0.0980503365627593,0.15015015015015,0.0879641432701275
0.165165165165165,0.10067298588664,0.165165165165165,0.100672924542138,0.165165165165165,0.0957780989921365,0.165165165165165,0.10296101335664,0.165165165165165,0.114589787330117,0.165165165165165,0.127402988803227,0.165165165165165,0.118523823847564,0.165165165165165,0.0985037342081374,0.165165165165165,0.105626259163025,0.165165165165165,0.107693520834631,0.165165165165165,0.0977253935207196
0.18018018018018,0.110426547508968,0.18018018018018,0.110426467673114,0.18018018018018,0.10548505957555,0.18018018018018,0.112768130795791,0.18018018018018,0.124400294231655,0.18018018018018,0.137106950391636,0.18018018018018,0.128399488315143,0.18018018018018,0.108373313790657,0.18018018018018,0.115260658695749,0.18018018018018,0.117288931021336,0.18018018018018,0.10744166812778
0.195195195195195,0.120131462166275,0.195195195195195,0.120131360528204,0.195195195195195,0.115145785299173,0.195195195195195,0.122525279362918,0.195195195195195,0.13415559044768,0.195195195195195,0.14675062187794,0.195195195195195,0.138217721618378,0.195195195195195,0.118194488198873,0.195195195195195,0.124844659649976,0.195195195195195,0.126832519333914,0.195195195195195,0.117108693230284
0.21021021021021,0.12978366796585,0.21021021021021,0.129783540973002,0.21021021021021,0.124756236654195,0.21021021021021,0.13222835913208,0.21021021021021,0.143851615870043,0.21021021021021,0.156330083317552,0.21021021021021,0.147974420964263,0.21021021021021,0.127963080983872,0.21021021021021,0.13437430216778,0.21021021021021,0.136320312962502,0.21021021021021,0.126722268493814
0.225225225225225,0.139379178939692,0.225225225225225,0.139379022806846,0.225225225225225,0.134312446276655,0.225225225225225,0.141873348465908,0.225225225225225,0.15348439604989,0.225225225225225,0.165841506314106,0.225225225225225,0.157665573084894,0.225225225225225,0.137674992498,0.225225225225225,0.143845703944869,0.225225225225225,0.145748419225198,0.225225225225225,0.136278272793617
0.24024024024024,0.148914090217449,0.24024024024024,0.148913900936139,0.24024024024024,0.143810524120716,0.24024024024024,0.151456309240882,0.24024024024024,0.163050047229861,0.24024024024024,0.175281158649895,0.24024024024024,0.167287259307312,0.24024024024024,0.147326205310591,0.24024024024024,0.153255065153338,0.24024024024024,0.1551130304695,0.24024024024024,0.145772669631046
0.255255255255255,0.15838458296024,0.255255255255255,0.158384356308483,0.255255255255255,0.153246662404411,0.255255255255255,0.160973391825185,0.255255255255255,0.172544781109224,0.255255255255255,0.184645408638321,0.255255255255255,0.176835660342889,0.255255255255255,0.156912789376426,0.255255255255255,0.162598673121691,0.255255255255255,0.164410428714044,0.255255255255255,0.155201512268313
0.27027027027027,0.167786929043538,0.27027027027027,0.167786660595781,0.27027027027027,0.162617140315745,0.27027027027027,0.170420839797246,0.27027027027027,0.181964909331243,0.27027027027027,0.193930729189553,0.27027027027027,0.186307060785655,0.27027027027027,0.166430906944149,0.27027027027027,0.171872906761257,0.27027027027027,0.17363699001973,0.27027027027027,0.164560948568052
